Frequency (Hz)	Level (dB)
1339.768982	-83.980858
1340.441895	-83.560242
1341.114807	-82.507759
1341.787720	-82.969223
1342.460632	-83.863556
1343.133545	-83.234955
1343.806458	-82.480423
1344.479370	-82.259285
1345.152283	-82.681343
1345.825195	-83.244347
1346.498108	-84.055099
1347.171021	-82.929398
1347.843933	-83.733620
1348.516846	-83.862686
1349.189758	-83.265526
1349.862671	-82.649437
1350.535583	-82.635048
1351.208496	-82.585274
1351.881409	-82.418365
1352.554321	-81.746803
1353.227234	-82.803017
1353.900146	-83.509438
1354.573059	-84.195389
1355.245972	-83.423264
1355.918884	-83.872971
1356.591797	-82.954498
1357.264709	-83.068390
1357.937622	-83.609474
1358.610535	-84.160080
1359.283447	-82.839378
1359.956360	-82.338524
1360.629272	-83.149719
1361.302185	-84.692574
1361.975098	-83.957497
1362.648010	-84.037941
1363.320923	-83.472672
1363.993835	-82.677269
1364.666748	-81.999771
1365.339661	-84.118500
1366.012573	-83.039276
1366.685486	-84.254578
1367.358398	-83.483459
1368.031311	-81.825356
1368.704224	-82.555984
1369.377136	-84.950447
1370.050049	-83.907143
1370.722961	-83.599159
1371.395874	-83.370941
1372.068787	-82.633179
1372.741699	-82.432404
1373.414612	-82.810455
1374.087524	-82.792084
1374.760437	-82.340370
1375.433350	-81.765923
1376.106262	-82.799263
1376.779175	-83.261597
1377.452087	-82.654800
1378.125000	-82.171295
1378.797913	-82.636017
1379.470825	-82.180008
1380.143738	-82.521507
1380.816650	-83.106956
1381.489563	-84.645325
1382.162476	-82.969116
1382.835388	-81.096878
1383.508301	-82.542595
1384.181213	-81.752724
1384.854126	-81.900864
1385.527039	-82.197937
1386.199951	-81.996819
1386.872864	-81.515503
1387.545776	-81.553574
1388.218689	-82.619392
1388.891602	-82.013390
1389.564514	-81.218819
1390.237427	-82.659180
1390.910339	-81.781586
1391.583252	-80.088211
1392.256165	-81.269562
1392.929077	-82.441269
1393.601990	-81.107780
1394.274902	-80.701347
1394.947815	-79.984772
1395.620728	-81.332787
1396.293640	-81.346802
1396.966553	-82.521896
1397.639465	-83.190727
1398.312378	-81.442131
1398.985291	-81.781746
1399.658203	-82.075256
1400.331116	-82.976761
1401.004028	-81.928421
1401.676941	-81.433128
1402.349854	-81.123199
1403.022766	-80.482994
1403.695679	-81.495132
1404.368591	-82.378860
1405.041504	-82.418816
1405.714417	-81.976624
1406.387329	-82.409309
1407.060242	-81.647659
1407.733154	-81.257095
1408.406067	-82.401299
1409.078979	-82.857849
1409.751892	-80.493469
1410.424805	-80.507332
1411.097717	-80.309135
1411.770630	-79.692276
1412.443542	-81.532898
1413.116455	-82.209984
1413.789368	-80.894279
1414.462280	-80.229462
1415.135193	-82.074867
1415.808105	-80.909966
1416.481018	-80.679054
1417.153931	-81.548775
1417.826843	-82.437897
1418.499756	-81.402115
1419.172668	-80.776031
1419.845581	-79.878006
1420.518494	-79.389435
1421.191406	-79.487274
1421.864319	-79.361153
1422.537231	-78.201050
1423.210144	-79.553200
1423.883057	-80.752205
1424.555969	-79.642868
1425.228882	-79.700455
1425.901794	-78.993233
1426.574707	-79.552368
1427.247620	-80.599182
1427.920532	-79.358437
1428.593445	-80.198235
1429.266357	-80.166023
1429.939270	-79.197746
1430.612183	-79.128052
1431.285095	-79.768761
1431.958008	-78.526955
1432.630920	-78.165070
1433.303833	-78.901550
1433.976746	-80.352325
1434.649658	-79.829285
1435.322571	-80.181435
1435.995483	-80.817688
1436.668396	-79.411018
1437.341309	-78.836937
1438.014221	-79.541946
1438.687134	-81.485931
1439.360046	-79.171379
1440.032959	-78.435219
1440.705872	-80.498611
1441.378784	-80.844437
1442.051697	-79.647240
1442.724609	-80.362442
1443.397522	-80.538643
1444.070435	-80.695465
1444.743347	-80.243729
1445.416260	-80.799004
1446.089172	-80.447891
1446.762085	-79.548317
1447.434998	-80.120979
1448.107910	-81.292526
1448.780823	-81.148445
1449.453735	-81.133476
1450.126648	-80.638809
1450.799561	-81.237404
1451.472473	-80.418999
1452.145386	-79.916710
1452.818298	-80.511200
1453.491211	-80.810417
1454.164124	-81.823288
1454.837036	-83.017723
1455.509949	-82.170189
1456.182861	-81.156387
1456.855774	-81.376007
1457.528687	-82.433205
1458.201599	-82.131210
1458.874512	-81.657326
1459.547424	-83.046707
1460.220337	-83.711311
1460.893250	-82.534302
1461.566162	-82.677139
1462.239075	-82.256729
1462.911987	-82.795898
1463.584900	-82.585907
1464.257812	-81.731735
1464.930725	-83.147011
1465.603638	-82.601273
1466.276550	-82.470909
1466.949463	-81.946617
1467.622375	-82.053787
1468.295288	-81.752335
1468.968201	-81.134804
1469.641113	-81.125473
1470.314026	-82.897781
1470.986938	-83.058342
1471.659851	-83.193436
1472.332764	-82.429581
1473.005676	-81.859367
1473.678589	-82.019852
1474.351501	-81.946495
1475.024414	-83.553268
1475.697327	-84.053101
1476.370239	-82.562462
1477.043152	-80.884300
1477.716064	-81.018417
1478.388977	-81.788673
1479.061890	-82.339653
1479.734802	-81.955254
1480.407715	-82.661285
1481.080627	-83.102982
1481.753540	-83.950424
1482.426453	-82.778297
1483.099365	-83.066528
1483.772278	-81.752533
1484.445190	-81.685715
1485.118103	-82.276855
1485.791016	-82.463516
1486.463928	-82.054207
1487.136841	-81.383980
1487.809753	-82.514206
1488.482666	-81.816544
1489.155579	-80.848480
1489.828491	-81.205276
1490.501404	-84.040962
1491.174316	-82.709389
1491.847229	-82.372536
1492.520142	-82.157684
1493.193054	-82.143715
1493.865967	-82.440155
1494.538879	-83.594498
1495.211792	-82.581894
1495.884705	-82.828842
1496.557617	-82.642365
1497.230530	-82.634537
1497.903442	-82.775482
1498.576355	-81.933464
1499.249268	-81.607254
1499.922180	-81.432343
1500.595093	-81.588547
1501.268005	-82.619675
1501.940918	-82.295601
1502.613831	-82.846008
1503.286743	-81.444168
1503.959656	-81.085892
1504.632568	-81.570404
1505.305481	-82.026840
1505.978394	-82.463234
1506.651306	-81.117981
1507.324219	-80.816437
1507.997131	-81.122070
1508.670044	-81.359795
1509.342957	-81.688301
1510.015869	-81.003937
1510.688782	-81.370071
1511.361694	-81.455261
1512.034607	-81.985657
1512.707520	-81.822754
1513.380432	-81.346291
1514.053345	-80.931221
1514.726257	-80.858475
1515.399170	-80.867775
1516.072083	-81.146919
1516.744995	-80.870773
1517.417908	-82.006798
1518.090820	-81.036774
1518.763733	-81.485382
1519.436646	-80.299446
1520.109558	-80.274864
1520.782471	-80.533081
1521.455383	-81.080376
1522.128296	-80.441330
1522.801208	-80.006271
1523.474121	-79.305984
1524.147034	-79.051437
1524.819946	-79.102448
1525.492859	-79.199104
1526.165771	-79.429955
1526.838684	-79.295380
1527.511597	-78.151817
1528.184509	-78.071068
1528.857422	-79.449387
1529.530334	-79.956970
1530.203247	-78.881721
1530.876160	-78.722191
1531.549072	-79.230370
1532.221985	-79.289879
1532.894897	-78.702156
1533.567810	-78.920242
1534.240723	-79.588860
1534.913635	-78.940437
1535.586548	-77.987411
1536.259460	-78.582825
1536.932373	-79.073547
1537.605286	-78.192383
1538.278198	-77.584084
1538.951111	-78.494957
1539.624023	-78.525169
1540.296936	-79.037552
1540.969849	-78.659042
1541.642761	-77.768166
1542.315674	-77.785484
1542.988586	-78.264633
1543.661499	-79.506821
1544.334412	-78.503723
1545.007324	-78.233017
1545.680237	-78.389725
1546.353149	-77.511940
1547.026062	-76.920540
1547.698975	-76.678780
1548.371887	-76.404213
1549.044800	-76.403603
1549.717712	-77.321327
1550.390625	-76.667030
1551.063538	-77.270584
1551.736450	-79.440018
1552.409363	-77.831108
1553.082275	-76.260529
1553.755188	-76.221733
1554.428101	-76.176849
1555.101013	-76.197273
1555.773926	-75.985809
1556.446838	-76.186691
1557.119751	-76.291748
1557.792664	-75.420799
1558.465576	-75.645645
1559.138489	-75.184326
1559.811401	-75.661888
1560.484314	-75.514336
1561.157227	-76.143204
1561.830139	-76.873489
1562.503052	-77.115555
1563.175964	-76.711082
1563.848877	-75.269287
1564.521790	-75.537209
1565.194702	-76.018425
1565.867615	-76.315712
1566.540527	-75.459236
1567.213440	-75.911034
1567.886353	-75.062325
1568.559265	-74.433441
1569.232178	-73.499985
1569.905090	-75.232651
1570.578003	-75.217575
1571.250916	-74.741020
1571.923828	-74.701469
1572.596741	-74.456276
1573.269653	-75.264778
1573.942566	-75.792404
1574.615479	-75.320335
1575.288391	-74.372192
1575.961304	-74.123192
1576.634216	-75.115372
1577.307129	-75.432007
1577.980042	-75.358604
1578.652954	-75.539368
1579.325867	-74.628738
1579.998779	-73.464622
1580.671692	-73.367928
1581.344604	-73.268410
1582.017517	-72.876091
1582.690430	-73.708412
1583.363342	-74.358131
1584.036255	-73.717720
1584.709167	-72.939041
1585.382080	-73.552711
1586.054993	-72.875160
1586.727905	-73.932037
1587.400818	-73.674767
1588.073730	-72.189011
1588.746643	-73.704666
1589.419556	-74.500687
1590.092468	-74.542488
1590.765381	-72.742340
1591.438293	-72.024132
1592.111206	-73.028465
1592.784119	-73.120575
1593.457031	-73.295364
1594.129944	-72.310539
1594.802856	-73.532410
1595.475769	-73.193245
1596.148682	-71.600075
1596.821594	-71.165451
1597.494507	-73.258064
1598.167419	-73.984489
1598.840332	-73.914467
1599.513245	-74.167419
1600.186157	-72.794701
1600.859070	-73.879105
1601.531982	-72.980141
1602.204895	-72.189781
1602.877808	-71.426765
1603.550720	-72.479355
1604.223633	-72.760040
1604.896545	-71.498558
1605.569458	-70.725060
1606.242371	-71.073311
1606.915283	-72.412788
1607.588196	-73.472488
1608.261108	-71.700645
1608.934021	-72.032623
1609.606934	-73.173088
1610.279846	-72.631676
1610.952759	-71.237007
1611.625671	-71.003021
1612.298584	-71.309135
1612.971497	-71.253036
1613.644409	-70.837112
1614.317322	-72.012375
1614.990234	-72.293266
1615.663147	-71.858391
1616.336060	-71.994392
1617.008972	-70.954636
1617.681885	-71.446785
1618.354797	-72.136177
1619.027710	-71.372017
1619.700623	-71.755867
1620.373535	-70.648636
1621.046448	-70.730766
1621.719360	-70.892937
1622.392273	-69.985062
1623.065186	-70.124123
1623.738098	-70.393272
1624.411011	-70.552551
1625.083923	-69.795586
1625.756836	-70.199501
1626.429749	-69.751556
1627.102661	-68.900810
1627.775574	-69.735947
1628.448486	-70.235367
1629.121399	-70.108429
1629.794312	-69.722412
1630.467224	-70.343483
1631.140137	-69.569908
1631.813049	-69.439560
1632.485962	-69.243210
1633.158875	-69.617340
1633.831787	-70.171654
1634.504700	-70.425171
1635.177612	-69.821831
1635.850525	-70.447990
1636.523438	-69.192162
1637.196350	-69.536034
1637.869263	-70.948692
1638.542175	-69.745316
1639.215088	-68.257324
1639.888000	-69.302788
1640.560913	-69.199539
1641.233826	-68.906967
1641.906738	-68.254639
1642.579651	-69.177200
1643.252563	-69.727600
1643.925476	-68.786507
1644.598389	-68.270294
1645.271301	-68.816666
1645.944214	-69.318825
1646.617126	-69.034897
1647.290039	-68.860466
1647.962952	-69.080101
1648.635864	-69.563889
1649.308777	-69.391747
1649.981689	-68.194626
1650.654602	-68.284210
1651.327515	-68.323898
1652.000427	-67.662170
1652.673340	-67.785637
1653.346252	-67.482674
1654.019165	-67.570183
1654.692078	-67.318932
1655.364990	-67.986855
1656.037903	-68.128731
1656.710815	-67.419136
1657.383728	-67.006058
1658.056641	-67.175644
1658.729553	-68.104179
1659.402466	-68.579529
1660.075378	-67.188728
1660.748291	-66.981049
1661.421204	-67.440193
1662.094116	-66.317970
1662.767029	-67.905884
1663.439941	-69.470573
1664.112854	-67.929543
1664.785767	-67.709549
1665.458679	-66.752235
1666.131592	-66.320969
1666.804504	-66.410446
1667.477417	-68.174828
1668.150330	-69.342171
1668.823242	-68.025940
1669.496155	-68.715439
1670.169067	-68.104927
1670.841980	-67.215805
1671.514893	-67.829987
1672.187805	-67.593079
1672.860718	-67.159294
1673.533630	-68.049118
1674.206543	-67.323303
1674.879456	-67.208504
1675.552368	-67.124962
1676.225281	-67.324844
1676.898193	-68.861778
1677.571106	-68.395119
1678.244019	-67.935753
1678.916931	-68.232735
1679.589844	-67.787216
1680.262756	-67.993774
1680.935669	-68.085106
1681.608582	-67.263878
1682.281494	-67.680733
1682.954407	-68.810318
1683.627319	-68.592148
1684.300232	-68.478966
1684.973145	-69.475266
1685.646057	-68.832741
1686.318970	-68.750435
1686.991882	-68.533340
1687.664795	-68.764244
1688.337708	-68.662025
1689.010620	-68.052887
1689.683533	-68.970192
1690.356445	-69.901703
1691.029358	-69.237213
1691.702271	-69.051819
1692.375183	-69.197624
1693.048096	-69.842400
1693.721008	-69.615242
1694.393921	-69.152939
1695.066833	-68.749886
1695.739746	-68.860077
1696.412659	-69.674629
1697.085571	-69.870438
1697.758484	-69.593819
1698.431396	-70.538940
1699.104309	-71.511772
1699.777222	-69.941902
1700.450134	-70.560501
1701.123047	-69.459099
1701.795959	-69.659546
1702.468872	-69.984596
1703.141785	-69.403366
1703.814697	-69.772667
1704.487610	-70.661285
1705.160522	-71.118088
1705.833435	-70.884277
1706.506348	-69.682549
1707.179260	-69.121185
1707.852173	-70.484833
1708.525085	-70.635979
1709.197998	-70.210594
1709.870911	-70.892525
1710.543823	-71.384575
1711.216736	-71.285202
1711.889648	-71.555244
1712.562561	-71.529488
1713.235474	-71.259308
1713.908386	-70.525055
1714.581299	-70.159508
1715.254211	-70.239403
1715.927124	-70.962357
1716.600037	-70.962097
1717.272949	-70.825195
1717.945862	-71.214043
1718.618774	-71.462875
1719.291687	-72.423599
1719.964600	-71.029785
1720.637512	-71.954979
1721.310425	-71.923820
1721.983337	-71.634216
1722.656250	-72.535324
1723.329163	-71.476524
1724.002075	-70.472595
1724.674988	-72.021675
1725.347900	-72.627258
1726.020813	-72.673332
1726.693726	-72.260681
1727.366638	-72.479645
1728.039551	-72.430725
1728.712463	-73.286903
1729.385376	-74.194824
1730.058289	-73.838509
1730.731201	-73.478996
1731.404114	-74.753990
1732.077026	-73.171432
1732.749939	-73.864716
1733.422852	-74.614243
1734.095764	-73.473694
1734.768677	-72.877144
1735.441589	-73.180328
1736.114502	-73.452576
1736.787415	-73.295952
1737.460327	-73.371140
1738.133240	-74.351517
1738.806152	-74.607224
1739.479065	-74.367844
1740.151978	-74.989365
1740.824890	-74.180206
1741.497803	-74.291420
1742.170715	-74.175293
1742.843628	-74.118378
1743.516541	-74.807632
1744.189453	-74.609276
1744.862366	-74.026031
1745.535278	-74.671478
1746.208191	-75.868149
1746.881104	-75.759369
1747.554016	-75.669029
1748.226929	-75.268616
1748.899841	-75.213936
1749.572754	-75.229805
1750.245667	-76.369247
1750.918579	-75.325317
1751.591492	-75.071907
1752.264404	-75.344742
1752.937317	-75.446671
1753.610229	-75.019859
1754.283142	-76.633156
1754.956055	-75.494507
1755.628967	-75.345100
1756.301880	-76.974091
1756.974792	-77.058342
1757.647705	-76.202950
1758.320618	-76.502457
1758.993530	-78.406593
1759.666443	-77.658669
1760.339355	-76.946877
1761.012268	-75.849945
1761.685181	-74.613487
1762.358093	-75.105438
1763.031006	-76.047737
1763.703918	-77.047874
1764.376831	-76.898514
1765.049744	-76.946114
1765.722656	-77.272408
1766.395569	-76.326820
1767.068481	-76.481613
1767.741394	-77.019691
1768.414307	-76.727356
1769.087219	-76.537140
1769.760132	-76.166473
1770.433044	-75.967003
1771.105957	-76.580223
1771.778870	-77.011246
1772.451782	-76.693489
1773.124695	-77.193176
1773.797607	-77.182861
1774.470520	-77.335457
1775.143433	-77.226822
1775.816345	-77.705582
1776.489258	-77.769432
1777.162170	-76.653519
1777.835083	-76.706680
1778.507996	-77.395638
1779.180908	-77.138962
1779.853821	-78.390182
1780.526733	-78.507011
1781.199646	-77.443695
1781.872559	-77.631264
1782.545471	-76.457268
1783.218384	-76.276436
1783.891296	-77.490425
1784.564209	-78.604652
1785.237122	-77.995461
1785.910034	-77.152222
1786.582947	-77.749550
1787.255859	-78.341919
1787.928772	-77.895859
1788.601685	-77.937767
1789.274597	-78.301407
1789.947510	-78.357269
1790.620422	-77.907120
1791.293335	-77.433807
1791.966248	-77.836098
1792.639160	-77.456047
1793.312073	-77.285599
1793.984985	-77.575233
1794.657898	-78.011826
1795.330811	-78.446953
1796.003723	-78.648483
1796.676636	-79.932045
1797.349548	-81.645554
1798.022461	-80.402641
1798.695374	-78.659019
1799.368286	-78.602463
1800.041199	-79.006409
1800.714111	-79.122055
1801.387024	-78.072731
1802.059937	-78.031403
1802.732849	-78.670013
1803.405762	-77.241127
1804.078674	-78.232887
1804.751587	-78.790199
1805.424500	-79.604462
1806.097412	-80.746155
1806.770325	-79.882034
1807.443237	-79.450958
1808.116150	-79.283974
1808.789062	-80.130035
1809.461975	-79.711296
1810.134888	-79.532814
1810.807800	-79.523285
1811.480713	-80.171692
1812.153625	-80.359779
1812.826538	-80.076111
1813.499451	-80.845497
1814.172363	-81.454155
1814.845276	-81.493141
1815.518188	-79.921600
1816.191101	-79.335419
1816.864014	-78.621834
1817.536926	-78.301514
1818.209839	-78.412292
1818.882751	-78.916946
1819.555664	-79.925758
1820.228577	-80.071297
1820.901489	-81.097374
1821.574402	-81.246536
1822.247314	-80.603371
1822.920227	-79.908577
1823.593140	-80.263130
1824.266052	-80.106888
1824.938965	-78.606140
1825.611877	-78.839706
1826.284790	-80.050957
1826.957703	-81.179916
1827.630615	-79.950951
1828.303528	-79.234764
1828.976440	-80.101151
1829.649353	-78.780182
1830.322266	-79.074089
1830.995178	-78.545166
1831.668091	-79.255257
1832.341003	-80.395470
1833.013916	-80.144417
1833.686829	-80.326416
1834.359741	-81.217567
1835.032654	-81.732315
1835.705566	-80.923897
1836.378479	-80.416985
1837.051392	-80.431786
1837.724304	-80.314552
1838.397217	-79.763268
1839.070129	-80.932251
1839.743042	-80.307037
1840.415955	-80.497284
1841.088867	-80.922966
1841.761780	-80.494453
1842.434692	-80.378403
1843.107605	-81.148293
1843.780518	-81.954773
1844.453430	-80.564201
1845.126343	-80.885620
1845.799255	-80.183823
1846.472168	-80.666626
1847.145081	-81.064331
1847.817993	-81.664635
1848.490906	-81.407555
1849.163818	-80.226402
1849.836731	-80.866844
1850.509644	-80.536880
1851.182556	-80.134705
1851.855469	-80.761093
1852.528381	-80.419632
1853.201294	-80.470856
1853.874207	-81.374001
1854.547119	-81.488144
1855.220032	-81.324509
1855.892944	-81.015938
1856.565857	-80.613937
1857.238770	-81.277000
1857.911682	-82.444145
1858.584595	-81.883591
1859.257507	-81.232780
1859.930420	-80.928101
1860.603333	-81.392242
1861.276245	-79.890396
1861.949158	-80.134293
1862.622070	-80.956207
1863.294983	-80.809837
1863.967896	-81.922104
1864.640808	-81.801216
1865.313721	-81.487015
1865.986633	-80.889481
1866.659546	-82.026894
1867.332458	-82.376556
1868.005371	-82.626488
1868.678284	-81.628937
1869.351196	-80.598923
1870.024109	-81.685860
1870.697021	-82.049576
1871.369934	-82.676598
1872.042847	-82.060585
1872.715759	-81.831993
1873.388672	-82.344193
1874.061584	-82.637215
1874.734497	-83.729462
1875.407410	-82.946381
1876.080322	-82.056625
1876.753235	-81.946472
1877.426147	-82.893898
1878.099060	-82.903458
1878.771973	-82.852379
1879.444885	-82.396439
1880.117798	-83.177734
1880.790710	-83.108147
1881.463623	-82.801331
1882.136536	-83.330269
1882.809448	-84.416000
1883.482361	-83.748535
1884.155273	-83.319496
1884.828186	-84.579796
1885.501099	-83.333252
1886.174011	-82.330856
1886.846924	-83.232056
1887.519836	-84.315483
1888.192749	-85.303314
1888.865662	-84.072639
1889.538574	-83.097977
1890.211487	-83.165184
1890.884399	-84.070267
1891.557312	-84.098419
1892.230225	-83.654945
1892.903137	-83.196182
1893.576050	-84.711395
1894.248962	-84.105309
1894.921875	-83.754128
1895.594788	-83.977051
1896.267700	-83.431198
1896.940613	-83.705833
1897.613525	-84.114189
1898.286438	-85.344788
1898.959351	-84.363228
1899.632263	-84.193687
1900.305176	-84.487099
1900.978088	-83.957848
1901.651001	-84.348869
1902.323914	-85.205070
1902.996826	-85.372322
1903.669739	-84.484482
1904.342651	-85.634735
1905.015564	-85.652077
1905.688477	-83.981407
1906.361389	-84.260963
1907.034302	-85.182259
1907.707214	-85.017677
1908.380127	-83.674477
1909.053040	-84.574654
1909.725952	-85.067459
1910.398865	-85.010399
1911.071777	-85.015137
1911.744690	-84.566566
1912.417603	-83.644951
1913.090515	-84.268188
1913.763428	-85.670364
1914.436340	-85.748329
1915.109253	-86.172836
1915.782166	-84.931595
1916.455078	-84.194794
1917.127991	-83.302170
1917.800903	-84.261063
1918.473816	-85.899086
1919.146729	-85.191368
1919.819641	-85.514740
1920.492554	-86.482445
1921.165466	-87.100403
1921.838379	-85.959724
1922.511292	-85.463593
1923.184204	-86.409035
1923.857117	-86.907188
1924.530029	-85.326614
1925.202942	-85.908386
1925.875854	-85.554871
1926.548767	-86.369705
1927.221680	-85.826492
1927.894592	-84.740372
1928.567505	-85.742943
1929.240417	-86.141739
1929.913330	-85.165291
1930.586243	-84.688202
1931.259155	-84.282890
1931.932068	-84.717529
1932.604980	-84.445251
1933.277893	-84.579117
1933.950806	-84.726295
1934.623718	-86.002754
1935.296631	-87.239487
1935.969543	-86.366577
1936.642456	-85.842201
1937.315369	-85.754570
1937.988281	-86.006805
1938.661194	-85.569687
1939.334106	-84.937584
1940.007019	-85.430054
1940.679932	-85.881805
1941.352844	-85.804192
1942.025757	-85.613342
1942.698669	-85.630074
1943.371582	-86.117363
1944.044495	-84.833122
1944.717407	-85.069138
1945.390320	-86.288689
1946.063232	-85.373123
1946.736145	-84.838211
1947.409058	-85.514084
1948.081970	-84.769005
1948.754883	-84.412338
1949.427795	-85.222733
1950.100708	-85.236748
1950.773621	-86.325523
1951.446533	-86.072357
1952.119446	-85.999458
1952.792358	-86.364296
1953.465271	-85.303612
1954.138184	-85.741707
1954.811096	-85.640045
1955.484009	-85.488297
1956.156921	-85.103111
1956.829834	-85.828407
1957.502747	-86.366669
1958.175659	-86.104195
1958.848572	-86.634491
1959.521484	-86.047585
1960.194397	-86.843651
1960.867310	-86.165215
1961.540222	-85.669060
1962.213135	-84.654877
1962.886047	-86.624451
1963.558960	-85.899315
1964.231873	-85.486275
1964.904785	-86.278664
1965.577698	-86.080597
1966.250610	-85.574997
1966.923523	-86.393082
1967.596436	-85.631897
1968.269348	-84.920113
1968.942261	-83.135902
1969.615173	-83.714417
1970.288086	-84.356003
1970.960999	-85.002022
1971.633911	-85.122795
1972.306824	-84.742744
1972.979736	-84.900475
1973.652649	-84.736076
1974.325562	-85.030357
1974.998474	-83.716080
1975.671387	-83.899673
1976.344299	-82.951729
1977.017212	-83.554863
1977.690125	-85.361420
1978.363037	-84.427261
1979.035950	-83.319099
1979.708862	-83.632744
1980.381775	-83.141136
1981.054688	-85.686905
1981.727600	-85.682892
1982.400513	-84.333939
1983.073425	-84.269302
1983.746338	-85.618622
1984.419250	-85.501816
1985.092163	-84.396408
1985.765076	-83.396271
1986.437988	-84.037201
1987.110901	-84.035072
1987.783813	-84.419701
1988.456726	-82.957703
1989.129639	-81.424728
1989.802551	-81.254051
1990.475464	-82.218536
1991.148376	-83.936043
1991.821289	-83.066246
1992.494202	-82.188545
1993.167114	-81.950577
1993.840027	-83.848145
1994.512939	-83.535179
1995.185852	-83.899742
1995.858765	-81.510094
1996.531677	-80.590630
1997.204590	-81.119255
1997.877502	-82.280144
1998.550415	-83.571175
1999.223328	-82.248230
1999.896240	-81.193146
2000.569153	-81.178055
2001.242065	-81.528229
2001.914978	-81.466301
2002.587891	-81.380150
2003.260803	-82.497025
2003.933716	-81.896805
2004.606628	-81.874016
2005.279541	-81.905319
2005.952454	-79.996704
2006.625366	-80.693062
2007.298279	-82.161827
2007.971191	-83.315994
2008.644104	-81.778877
2009.317017	-81.864090
2009.989929	-82.142105
2010.662842	-81.950600
2011.335754	-83.584808
2012.008667	-82.580818
2012.681580	-82.505775
2013.354492	-82.527298
2014.027405	-83.408859
2014.700317	-82.520569
2015.373230	-84.131088
2016.046143	-83.954697
2016.719055	-83.384293
2017.391968	-84.716820
2018.064880	-83.818451
2018.737793	-84.455551
2019.410706	-85.615967
2020.083618	-83.810829
2020.756531	-84.020218
2021.429443	-85.457863
2022.102356	-84.609299
2022.775269	-85.645920
2023.448181	-85.239944
2024.121094	-84.168839
2024.794006	-84.604233
2025.466919	-84.381378
2026.139832	-86.221199
2026.812744	-86.430618
2027.485657	-86.686874
2028.158569	-85.182014
2028.831482	-85.206360
2029.504395	-85.435760
2030.177307	-85.710503
2030.850220	-85.244461
2031.523132	-85.239906
2032.196045	-86.264359
2032.868958	-86.608170
2033.541870	-85.374138
2034.214783	-86.422241
2034.887695	-87.615700
2035.560608	-86.380447
2036.233521	-87.316956
2036.906433	-87.581383
2037.579346	-87.223236
2038.252258	-86.936707
2038.925171	-87.108147
2039.598083	-88.941940
2040.270996	-87.293594
2040.943909	-84.715157
2041.616821	-86.957932
2042.289734	-89.922363
2042.962646	-88.027206
2043.635559	-86.947983
2044.308472	-88.163589
2044.981384	-88.559303
2045.654297	-89.789871
2046.327209	-89.300041
2047.000122	-88.487411
2047.673035	-87.516090
2048.345947	-87.301529
2049.018860	-86.412621
2049.691772	-87.934555
2050.364685	-89.806595
2051.037598	-88.977570
2051.710510	-87.095886
2052.383423	-87.763359
2053.056335	-89.162010
2053.729248	-90.041832
2054.402161	-90.309929
2055.075073	-89.654373
2055.747986	-89.855133
2056.420898	-89.153152
2057.093811	-89.743629
2057.766724	-89.725533
2058.439636	-89.601730
2059.112549	-89.122261
2059.785461	-89.734497
2060.458374	-90.056595
2061.131287	-89.057426
2061.804199	-87.634453
2062.477112	-87.282654
2063.150024	-89.480942
2063.822937	-90.827728
2064.495850	-90.669373
2065.168762	-90.093750
2065.841675	-89.116539
2066.514587	-89.405663
2067.187500	-90.144196
2067.860413	-90.626335
2068.533325	-91.261551
2069.206238	-88.676178
2069.879150	-88.464439
2070.552063	-88.368973
2071.224976	-89.704575
2071.897888	-89.570969
2072.570801	-89.781700
2073.243713	-90.762543
2073.916626	-89.428551
2074.589539	-91.494957
2075.262451	-91.602676
2075.935364	-91.240433
2076.608276	-90.396149
2077.281189	-90.937943
2077.954102	-91.832230
2078.627014	-91.648605
2079.299927	-91.362549
2079.972839	-90.780914
2080.645752	-90.773895
2081.318665	-90.845741
2081.991577	-90.908676
2082.664490	-92.070923
2083.337402	-91.325249
2084.010315	-91.063210
2084.683228	-91.471565
2085.356140	-90.356186
2086.029053	-90.757530
2086.701965	-91.266640
2087.374878	-90.956612
2088.047791	-89.739563
2088.720703	-89.913963
2089.393616	-90.674767
2090.066528	-90.337051
2090.739441	-92.021172
2091.412354	-91.458687
2092.085266	-91.159637
2092.758179	-91.611336
2093.431091	-92.616127
2094.104004	-92.336670
2094.776917	-92.107567
2095.449829	-92.129456
2096.122742	-91.708801
2096.795654	-91.041634
2097.468567	-91.453934
2098.141479	-92.568726
2098.814392	-91.884018
2099.487305	-91.764984
2100.160217	-91.003433
2100.833130	-91.670166
2101.506042	-90.522758
2102.178955	-90.777733
2102.851868	-90.737175
2103.524780	-91.273178
2104.197693	-91.606850
2104.870605	-93.114105
2105.543518	-92.571869
2106.216431	-91.055962
2106.889343	-90.911995
2107.562256	-89.451157
2108.235168	-88.313423
2108.908081	-89.735176
2109.580994	-90.819679
2110.253906	-90.674583
2110.926819	-90.204956
2111.599731	-90.548637
2112.272644	-91.687813
2112.945557	-91.585381
2113.618469	-90.222145
2114.291382	-88.894585
2114.964294	-88.345413
2115.637207	-90.666504
2116.310120	-89.845589
2116.983032	-88.079361
2117.655945	-89.359322
2118.328857	-88.909157
2119.001770	-88.310394
2119.674683	-87.748451
2120.347595	-88.585205
2121.020508	-88.311554
2121.693420	-87.553978
2122.366333	-88.151245
2123.039246	-87.562195
