Frequency (Hz)	Level (dB)
557.171631	-54.602859
557.844543	-54.728218
558.517456	-53.825756
559.190369	-54.891846
559.863281	-53.977474
560.536194	-52.106205
561.209106	-53.854870
561.882019	-53.597130
562.554932	-53.895939
563.227844	-53.229733
563.900757	-53.552246
564.573669	-52.879040
565.246582	-52.970860
565.919495	-53.462791
566.592407	-54.194767
567.265320	-55.122265
567.938232	-54.816353
568.611145	-54.498032
569.284058	-53.343105
569.956970	-53.985695
570.629883	-53.861145
571.302795	-54.322407
571.975708	-55.164433
572.648621	-55.060711
573.321533	-55.521729
573.994446	-54.700596
574.667358	-55.370148
575.340271	-54.705441
576.013184	-53.580643
576.686096	-54.841476
577.359009	-56.239021
578.031921	-56.268440
578.704834	-55.143547
579.377747	-55.099792
580.050659	-54.755405
580.723572	-55.379089
581.396484	-54.169247
582.069397	-54.340977
582.742310	-54.990608
583.415222	-55.442528
584.088135	-56.111382
584.761047	-55.762341
585.433960	-55.366856
586.106873	-54.898003
586.779785	-54.370712
587.452698	-55.292263
588.125610	-55.963840
588.798523	-55.736649
589.471436	-56.502522
590.144348	-56.886738
590.817261	-57.035618
591.490173	-57.362503
592.163086	-59.732944
592.835999	-58.093739
593.508911	-55.316143
594.181824	-54.696495
594.854736	-55.278885
595.527649	-55.445389
596.200562	-56.438225
596.873474	-58.215908
597.546387	-59.374691
598.219299	-59.531872
598.892212	-58.684429
599.565125	-58.818871
600.238037	-59.380383
600.910950	-59.507557
601.583862	-60.111088
602.256775	-59.734852
602.929688	-59.858387
603.602600	-58.463699
604.275513	-59.132751
604.948425	-60.462849
605.621338	-61.297981
606.294250	-62.282990
606.967163	-61.698124
607.640076	-60.887691
608.312988	-61.491886
608.985901	-62.932823
609.658813	-62.911850
610.331726	-62.568092
611.004639	-61.677628
611.677551	-61.774433
612.350464	-62.092247
613.023376	-62.196304
613.696289	-64.317757
614.369202	-64.741112
615.042114	-65.139084
615.715027	-63.918644
616.387939	-63.776295
617.060852	-64.499969
617.733765	-64.292458
618.406677	-63.487141
619.079590	-63.185078
619.752502	-64.314209
620.425415	-64.872818
621.098328	-64.516769
621.771240	-64.658554
622.444153	-65.225136
623.117065	-65.883598
623.789978	-66.646385
624.462891	-66.375580
625.135803	-66.088676
625.808716	-65.641739
626.481628	-64.073647
627.154541	-65.480980
627.827454	-66.505241
628.500366	-65.625839
629.173279	-66.412109
629.846191	-65.686325
630.519104	-66.234039
631.192017	-67.208870
631.864929	-65.956703
632.537842	-65.152145
633.210754	-65.266838
633.883667	-66.598495
634.556580	-65.915962
635.229492	-66.545891
635.902405	-66.922508
636.575317	-66.376213
637.248230	-65.901482
637.921143	-66.116837
638.594055	-66.300812
639.266968	-66.799156
639.939880	-66.921021
640.612793	-67.551949
641.285706	-66.887070
641.958618	-65.657593
642.631531	-66.105415
643.304443	-67.342064
643.977356	-67.552696
644.650269	-67.691101
645.323181	-67.628693
645.996094	-67.074722
646.669006	-67.922806
647.341919	-67.977684
648.014832	-67.797989
648.687744	-66.123856
649.360657	-66.034050
650.033569	-66.111038
650.706482	-66.356598
651.379395	-67.010353
652.052307	-66.676025
652.725220	-66.059212
653.398132	-67.398941
654.071045	-66.307556
654.743958	-67.029839
655.416870	-68.221725
656.089783	-67.899940
656.762695	-66.937691
657.435608	-68.025810
658.108521	-67.426033
658.781433	-66.860291
659.454346	-66.005005
660.127258	-65.600342
660.800171	-65.252502
661.473083	-66.018646
662.145996	-68.153900
662.818909	-67.108879
663.491821	-67.210442
664.164734	-67.327332
664.837646	-67.176949
665.510559	-66.626190
666.183472	-65.917610
666.856384	-66.267311
667.529297	-66.434845
668.202209	-65.775925
668.875122	-66.277496
669.548035	-65.615715
670.220947	-66.439407
670.893860	-65.923866
671.566772	-66.391457
672.239685	-65.901421
672.912598	-65.814919
673.585510	-64.752029
674.258423	-64.871895
674.931335	-64.700714
675.604248	-64.616974
676.277161	-62.920780
676.950073	-62.805592
677.622986	-63.353786
678.295898	-62.446796
678.968811	-64.405914
679.641724	-63.402061
680.314636	-62.482124
680.987549	-62.792149
681.660461	-63.470047
682.333374	-63.063488
683.006287	-63.610970
683.679199	-62.717865
684.352112	-61.830093
685.025024	-61.282032
685.697937	-61.128002
686.370850	-60.329399
687.043762	-61.357616
687.716675	-61.268070
688.389587	-61.604336
689.062500	-61.640884
689.735413	-59.272835
690.408325	-59.398331
691.081238	-60.287693
691.754150	-59.637520
692.427063	-58.134911
693.099976	-57.659977
693.772888	-57.871002
694.445801	-56.753845
695.118713	-57.530468
695.791626	-56.928356
696.464539	-56.291645
697.137451	-56.603279
697.810364	-55.451900
698.483276	-54.550201
699.156189	-55.615234
699.829102	-55.439419
700.502014	-56.083687
701.174927	-56.664921
701.847839	-56.329033
702.520752	-56.191166
703.193665	-56.437916
703.866577	-54.498695
704.539490	-54.847694
705.212402	-55.235832
705.885315	-55.570908
706.558228	-57.416485
707.231140	-57.078323
707.904053	-56.867256
708.576965	-56.171310
709.249878	-56.676292
709.922791	-57.483234
710.595703	-59.508411
711.268616	-58.141689
711.941528	-57.232151
712.614441	-56.356934
713.287354	-57.356075
713.960266	-58.788048
714.633179	-58.119061
715.306091	-59.172089
715.979004	-58.047787
716.651917	-56.719795
717.324829	-56.472019
717.997742	-58.360115
718.670654	-59.806530
719.343567	-58.785435
720.016479	-59.496674
720.689392	-58.908550
721.362305	-59.239300
722.035217	-59.264996
722.708130	-59.828693
723.381042	-58.974174
724.053955	-57.858532
724.726868	-59.249729
725.399780	-59.476944
726.072693	-58.018169
726.745605	-58.227352
727.418518	-58.035912
728.091431	-59.004715
728.764343	-58.137379
729.437256	-57.585129
730.110168	-58.061459
730.783081	-58.085522
731.455994	-56.333889
732.128906	-57.645683
732.801819	-58.583630
733.474731	-60.015182
734.147644	-59.443756
734.820557	-58.472210
735.493469	-59.298798
736.166382	-59.108887
736.839294	-58.476234
737.512207	-57.710915
738.185120	-57.197166
738.858032	-60.430256
739.530945	-58.608196
740.203857	-58.826485
740.876770	-57.566467
741.549683	-58.821766
742.222595	-59.566498
742.895508	-59.603767
743.568420	-60.301319
744.241333	-60.096272
744.914246	-59.684238
745.587158	-59.323570
746.260071	-58.404575
746.932983	-58.635685
747.605896	-59.735600
748.278809	-60.730892
748.951721	-62.129318
749.624634	-63.657562
750.297546	-62.282574
750.970459	-62.454937
751.643372	-62.733082
752.316284	-64.192818
752.989197	-64.891861
753.662109	-63.533382
754.335022	-62.410583
755.007935	-62.861679
755.680847	-63.400005
756.353760	-62.374474
757.026672	-62.833031
757.699585	-64.914185
758.372498	-66.060074
759.045410	-65.586632
759.718323	-65.173134
760.391235	-65.005363
761.064148	-65.001869
761.737061	-65.424049
762.409973	-66.501564
763.082886	-67.089813
763.755798	-66.602570
764.428711	-66.014954
765.101624	-65.747231
765.774536	-65.953423
766.447449	-67.136597
767.120361	-66.307907
767.793274	-65.737907
768.466187	-67.024719
769.139099	-67.411865
769.812012	-67.919769
770.484924	-68.569374
771.157837	-69.009125
771.830750	-69.209503
772.503662	-66.977768
773.176575	-66.004776
773.849487	-65.559929
774.522400	-66.323509
775.195312	-67.440933
